6.010000000000000000e+02,5.918965679925447176e+01
6.012597038815525821e+02,9.761769148825310083e+01
6.015194077631052778e+02,1.360446039218748524e+02
6.017791116446578599e+02,1.744703934165450789e+02
6.020388155262104419e+02,2.128950592908438466e+02
6.022985194077631377e+02,2.513186008654459727e+02
6.025582232893157197e+02,2.897410174631303335e+02
6.028179271708683018e+02,3.281623084087888742e+02
6.030776310524209975e+02,3.665824730294076517e+02
6.033373349339735796e+02,4.050015106540358261e+02
6.035970388155261617e+02,4.434194206138209324e+02
6.038567426970788574e+02,4.818362022420643029e+02
6.041164465786314395e+02,5.202518548739712969e+02
6.043761504601840215e+02,5.586663778470069701e+02
6.046358543417367173e+02,5.970797705006165188e+02
6.048955582232892993e+02,6.354920321762813273e+02
6.051552621048418814e+02,6.739031622175835992e+02
6.054149659863945772e+02,7.123131599701750929e+02
6.056746698679471592e+02,7.507220247817150494e+02
6.059343737494998550e+02,7.891297560019354478e+02
6.061940776310524370e+02,8.275363529825827982e+02
6.064537815126050191e+02,8.659418150774972673e+02
6.067134853941577148e+02,9.043461416424786421e+02
6.069731892757102969e+02,9.427493320354003572e+02
6.072328931572628790e+02,9.811513856161576541e+02
6.074925970388155747e+02,1.019552301746666558e+03
6.077523009203681568e+02,1.057952079790815105e+03
6.080120048019207388e+02,1.096350719114559524e+03
6.082717086834734346e+02,1.134748219085877054e+03
6.085314125650260166e+02,1.173144579074617923e+03
6.087911164465785987e+02,1.211539798452818559e+03
6.090508203281312944e+02,1.249933876594362573e+03
6.093105242096838765e+02,1.288326812875155383e+03
6.095702280912364586e+02,1.326718606673143313e+03
6.098299319727891543e+02,1.365109257368225599e+03
6.100896358543417364e+02,1.403498764342249387e+03
6.103493397358943184e+02,1.441887126979034974e+03
6.106090436174470142e+02,1.480274344664441969e+03
6.108687474989995962e+02,1.518660416786181258e+03
6.111284513805521783e+02,1.557045342734037831e+03
6.113881552621048741e+02,1.595429121899679785e+03
6.116478591436574561e+02,1.633811753676743137e+03
6.119075630252100382e+02,1.672193237460825458e+03
6.121672669067627339e+02,1.710573572649452672e+03
6.124269707883153160e+02,1.748952758642120898e+03
6.126866746698678980e+02,1.787330794840186854e+03
6.129463785514205938e+02,1.825707680647056350e+03
6.132060824329731759e+02,1.864083415467931445e+03
6.134657863145257579e+02,1.902457998710023503e+03
6.137254901960784537e+02,1.940831429782477699e+03
6.139851940776310357e+02,1.979203708096254104e+03
6.142448979591836178e+02,2.017574833064322775e+03
6.145046018407363135e+02,2.055944804101533464e+03
6.147643057222888956e+02,2.094313620624594023e+03
6.150240096038415913e+02,2.132681282052170445e+03
6.152837134853941734e+02,2.171047787804808195e+03
6.155434173669467555e+02,2.209413137304885822e+03
6.158031212484994512e+02,2.247777329976798683e+03
6.160628251300520333e+02,2.286140365246666533e+03
6.163225290116046153e+02,2.324502242542603199e+03
6.165822328931573111e+02,2.362862961294567413e+03
6.168419367747098931e+02,2.401222520934348267e+03
6.171016406562624752e+02,2.439580920895672534e+03
6.173613445378151710e+02,2.477938160614085518e+03
6.176210484193677530e+02,2.516294239526965612e+03
6.178807523009203351e+02,2.554649157073587503e+03
6.181404561824730308e+02,2.593002912695121722e+03
6.184001600640256129e+02,2.631355505834485029e+03
6.186598639455781949e+02,2.669706935936495483e+03
6.189195678271308907e+02,2.708057202447810596e+03
6.191792717086834728e+02,2.746406304816925513e+03
6.194389755902360548e+02,2.784754242494106620e+03
6.196986794717887506e+02,2.823101014931581176e+03
6.199583833533413326e+02,2.861446621583226261e+03
6.202180872348939147e+02,2.899791061904898470e+03
6.204777911164466104e+02,2.938134335354199266e+03
6.207374949979991925e+02,2.976476441390514537e+03
6.209971988795517746e+02,3.014817379475096004e+03
6.212569027611044703e+02,3.053157149071001186e+03
6.215166066426570524e+02,3.091495749643003364e+03
6.217763105242096344e+02,3.129833180657803950e+03
6.220360144057623302e+02,3.168169441583794196e+03
6.222957182873149122e+02,3.206504531891203442e+03
6.225554221688674943e+02,3.244838451052014989e+03
6.228151260504201900e+02,3.283171198540055684e+03
6.230748299319727721e+02,3.321502773830843125e+03
6.233345338135253542e+02,3.359833176401772562e+03
6.235942376950780499e+02,3.398162405731937270e+03
6.238539415766306320e+02,3.436490461302214953e+03
6.241136454581833277e+02,3.474817342595275477e+03
6.243733493397359098e+02,3.513143049095477636e+03
6.246330532212884918e+02,3.551467580289009220e+03
6.248927571028411876e+02,3.589790935663826076e+03
6.251524609843937696e+02,3.628113114709547062e+03
6.254121648659463517e+02,3.666434116917595020e+03
6.256718687474990475e+02,3.704753941781164485e+03
6.259315726290516295e+02,3.743072588795072534e+03
6.261912765106042116e+02,3.781390057456046634e+03
6.264509803921569073e+02,3.819706347262384497e+03
6.267106842737094894e+02,3.858021457714201006e+03
6.269703881552620715e+02,3.896335388313291787e+03
6.272300920368147672e+02,3.934648138563214161e+03
6.274897959183673493e+02,3.972959707969218471e+03
6.277494997999199313e+02,4.011270096038264910e+03
6.280092036814726271e+02,4.049579302279040803e+03
6.282689075630252091e+02,4.087887326201925134e+03
6.285286114445777912e+02,4.126194167318985819e+03
6.287883153261304869e+02,4.164499825144061106e+03
6.290480192076830690e+02,4.202804299192587678e+03
6.293077230892356511e+02,4.241107588981764820e+03
6.295674269707883468e+02,4.279409694030451647e+03
6.298271308523409289e+02,4.317710613859180739e+03
6.300868347338935109e+02,4.356010347990223636e+03
6.303465386154462067e+02,4.394308895947486235e+03
6.306062424969987887e+02,4.432606257256508798e+03
6.308659463785513708e+02,4.470902431444616923e+03
6.311256502601040665e+02,4.509197418040719640e+03
6.313853541416566486e+02,4.547491216575374892e+03
6.316450580232092307e+02,4.585783826580861387e+03
6.319047619047619264e+02,4.624075247591115840e+03
6.321644657863145085e+02,4.662365479141672040e+03
6.324241696678670905e+02,4.700654520769772716e+03
6.326838735494197863e+02,4.738942372014278590e+03
6.329435774309723683e+02,4.777229032415696565e+03
6.332032813125249504e+02,4.815514501516174278e+03
6.334629851940776462e+02,4.853798778859511913e+03
6.337226890756302282e+02,4.892081863991144928e+03
6.339823929571829240e+02,4.930363756458137686e+03
6.342420968387355060e+02,4.968644455809111605e+03
6.345018007202880881e+02,5.006923961594444336e+03
6.347615046018407838e+02,5.045202273366058762e+03
6.350212084833933659e+02,5.083479390677483934e+03
6.352809123649459480e+02,5.121755313083863257e+03
6.355406162464986437e+02,5.160030040142021790e+03
6.358003201280512258e+02,5.198303571410307995e+03
6.360600240096038078e+02,5.236575906448718342e+03
6.363197278911565036e+02,5.274847044818833638e+03
6.365794317727090856e+02,5.313116986083865413e+03
6.368391356542616677e+02,5.351385729808545875e+03
6.370988395358143634e+02,5.389653275559298891e+03
6.373585434173669455e+02,5.427919622904052630e+03
6.376182472989195276e+02,5.466184771412376904e+03
6.378779511804722233e+02,5.504448720655394027e+03
6.381376550620248054e+02,5.542711470205820660e+03
6.383973589435773874e+02,5.580973019637890502e+03
6.386570628251300832e+02,5.619233368527538914e+03
6.389167667066826652e+02,5.657492516452113705e+03
6.391764705882352473e+02,5.695750462990641608e+03
6.394361744697879431e+02,5.734007207723670035e+03
6.396958783513405251e+02,5.772262750233320730e+03
6.399555822328931072e+02,5.810517090103271585e+03
6.402152861144458029e+02,5.848770226918708431e+03
6.404749899959983850e+02,5.887022160266429637e+03
6.407346938775509670e+02,5.925272889734746968e+03
6.409943977591036628e+02,5.963522414913531975e+03
6.412541016406562449e+02,6.001770735394183248e+03
6.415138055222089406e+02,6.040017850769637334e+03
6.417735094037615227e+02,6.078263760634363280e+03
6.420332132853141047e+02,6.116508464584392641e+03
6.422929171668668005e+02,6.154751962217267646e+03
6.425526210484193825e+02,6.192994253131988444e+03
6.428123249299719646e+02,6.231235336929202276e+03
6.430720288115246603e+02,6.269475213210976108e+03
6.433317326930772424e+02,6.307713881580938505e+03
6.435914365746298245e+02,6.345951341644226886e+03
6.438511404561825202e+02,6.384187593007476607e+03
6.441108443377351023e+02,6.422422635278845519e+03
6.443705482192876843e+02,6.460656468067947571e+03
6.446302521008403801e+02,6.498889090985973780e+03
6.448899559823929621e+02,6.537120503645553981e+03
6.451496598639455442e+02,6.575350705660854146e+03
6.454093637454982400e+02,6.613579696647477249e+03
6.456690676270508220e+02,6.651807476222570585e+03
