1,1,0,0.870,1,1
1,1,0,0.870,2,1
1,1,0,0.870,3,1
1,1,0,0.870,4,1
1,1,0,0.870,5,1
1,1,0,0.870,6,1
1,1,0,0.870,7,1
1,1,0,0.870,8,1
1,1,0,0.870,9,1
1,1,0,0.870,10,1
1,1,0,0.870,11,1
1,1,0,0.870,12,1
1,1,0,0.870,13,1
1,1,0,0.870,14,1
1,1,0,0.870,15,1
1,1,0,0.870,16,1
1,1,0,0.870,17,1
1,1,0,0.870,18,1
1,1,0,0.870,19,1
